province,date,industry,labour_val,employment_val,average_hourly_wage,employment_rate,min_wage,retail_sales,cpi,population
Newfoundland and Labrador,2024/7/1,"Professional, scientific and technical services",13,9.8,43.97,0.7538461538461539,15.6,1027694,163.1,546869
Newfoundland and Labrador,2024/8/1,"Professional, scientific and technical services",12.5,9.2,45.79,0.736,15.6,1041471,163.1,546869
Newfoundland and Labrador,2024/9/1,"Professional, scientific and technical services",14.1,11.3,42.13,0.8014184397163121,15.6,1045214,161.9,546869
Newfoundland and Labrador,2024/10/1,"Professional, scientific and technical services",14.5,10.9,39.66,0.7517241379310345,15.6,1040807,161.9,548402
Newfoundland and Labrador,2024/11/1,"Professional, scientific and technical services",13.9,10.8,39.98,0.7769784172661871,15.6,1048813,162.1,548402
Newfoundland and Labrador,2024/12/1,"Professional, scientific and technical services",12.4,9.8,44.58,0.7903225806451614,15.6,1046473,160.7,548402
Newfoundland and Labrador,2025/1/1,"Professional, scientific and technical services",12.4,9.6,41.47,0.7741935483870968,15.6,1082740,161,548842
Newfoundland and Labrador,2025/2/1,"Professional, scientific and technical services",11.8,9.8,43.76,0.8305084745762712,15.6,1079248,162.5,548842
Newfoundland and Labrador,2025/3/1,"Professional, scientific and technical services",12.5,9.9,40.98,0.792,15.6,1082881,163.6,548842
Newfoundland and Labrador,2025/4/1,"Professional, scientific and technical services",12.4,9.8,43.11,0.7903225806451614,16,1070414,163,549456
Newfoundland and Labrador,2025/5/1,"Professional, scientific and technical services",12.6,10.2,44.46,0.8095238095238095,16,1054491,163.5,549456
Newfoundland and Labrador,2025/6/1,"Professional, scientific and technical services",13.2,9.7,45.47,0.7348484848484849,16,1067214,164.4,549456
Newfoundland and Labrador,2025/7/1,"Professional, scientific and technical services",13,9.9,45.48,0.7615384615384616,16,1005627,165.7,549911
Newfoundland and Labrador,2025/8/1,"Professional, scientific and technical services",13.7,9.5,45.66,0.6934306569343066,16,1057325,165.3,549911
Newfoundland and Labrador,2025/9/1,"Professional, scientific and technical services",13.2,10.4,46.97,0.787878787878788,16,,165.2,549911
Newfoundland and Labrador,2022/1/1,Public administration,,,,,12.75,,,
Newfoundland and Labrador,2022/2/1,Public administration,,,,,12.75,,,
Newfoundland and Labrador,2022/3/1,Public administration,,,,,12.75,,,
Newfoundland and Labrador,2022/4/1,Public administration,,,,,13.2,,,
Newfoundland and Labrador,2022/5/1,Public administration,,,,,13.2,,,
Newfoundland and Labrador,2022/6/1,Public administration,,,,,13.2,,,
Newfoundland and Labrador,2022/7/1,Public administration,,,,,13.2,,,
Newfoundland and Labrador,2022/8/1,Public administration,,,,,13.2,,,
Newfoundland and Labrador,2022/9/1,Public administration,,,,,13.2,,,
Newfoundland and Labrador,2022/10/1,Public administration,,,,,13.7,,,
Newfoundland and Labrador,2022/11/1,Public administration,,,,,13.7,,,
Newfoundland and Labrador,2022/12/1,Public administration,,,,,13.7,,,
Newfoundland and Labrador,2023/1/1,Public administration,21.8,20.6,36.19,0.944954128440367,13.7,987535,155.9,535147
Newfoundland and Labrador,2023/2/1,Public administration,21.9,20.5,37.79,0.9360730593607308,13.7,951633,157.4,535147
Newfoundland and Labrador,2023/3/1,Public administration,22.2,20.9,38.55,0.9414414414414414,13.7,934802,157,535147
Newfoundland and Labrador,2023/4/1,Public administration,22.3,20.3,38.4,0.9103139013452914,14.5,917145,158.3,536635
Newfoundland and Labrador,2023/5/1,Public administration,22.2,20.6,38.4,0.927927927927928,14.5,968183,158.5,536635
Newfoundland and Labrador,2023/6/1,Public administration,23,21.8,38.39,0.9478260869565218,14.5,935680,158.9,536635
Newfoundland and Labrador,2023/7/1,Public administration,22.7,22.2,37.89,0.9779735682819384,14.5,970564,159.8,538789
Newfoundland and Labrador,2023/8/1,Public administration,22.5,22,36.95,0.9777777777777776,14.5,935822,161,538789
Newfoundland and Labrador,2023/9/1,Public administration,20.9,20.3,38.65,0.9712918660287082,14.5,944788,160.8,538789
Newfoundland and Labrador,2023/10/1,Public administration,20.2,19.6,39.13,0.9702970297029704,15,955669,160.2,541126
Newfoundland and Labrador,2023/11/1,Public administration,20.9,19.7,37.79,0.9425837320574164,15,960274,160.1,541126
Newfoundland and Labrador,2023/12/1,Public administration,20.3,19.1,38.46,0.9408866995073892,15,971117,159.8,541126
Newfoundland and Labrador,2024/1/1,Public administration,21.6,20.1,39.4,0.9305555555555556,15,959888,159.8,542449
Newfoundland and Labrador,2024/2/1,Public administration,21.8,21,39.23,0.963302752293578,15,996363,160.6,542449
Newfoundland and Labrador,2024/3/1,Public administration,21.7,20.8,39.47,0.95852534562212,15,981959,161.9,542449
Newfoundland and Labrador,2024/4/1,Public administration,21.8,20.6,40.48,0.944954128440367,15.6,1002482,162.4,544318
Newfoundland and Labrador,2024/5/1,Public administration,22.4,21.2,40.48,0.9464285714285716,15.6,1005281,162.7,544318
Newfoundland and Labrador,2024/6/1,Public administration,22.5,21.6,40.07,0.96,15.6,1017740,162.5,544318
Newfoundland and Labrador,2024/7/1,Public administration,23.3,22.6,40.4,0.9699570815450644,15.6,1027694,163.1,546869
Newfoundland and Labrador,2024/8/1,Public administration,21.3,20.5,41.27,0.9624413145539906,15.6,1041471,163.1,546869
Newfoundland and Labrador,2024/9/1,Public administration,19.8,19.7,41.85,0.9949494949494948,15.6,1045214,161.9,546869
Newfoundland and Labrador,2024/10/1,Public administration,19.9,19.8,42.57,0.9949748743718594,15.6,1040807,161.9,548402
Newfoundland and Labrador,2024/11/1,Public administration,20,19.9,41.04,0.995,15.6,1048813,162.1,548402
Newfoundland and Labrador,2024/12/1,Public administration,20.3,20.1,42.18,0.9901477832512317,15.6,1046473,160.7,548402
Newfoundland and Labrador,2025/1/1,Public administration,20.6,20,42.86,0.9708737864077668,15.6,1082740,161,548842
Newfoundland and Labrador,2025/2/1,Public administration,21.6,21,41.34,0.9722222222222222,15.6,1079248,162.5,548842
Newfoundland and Labrador,2025/3/1,Public administration,22.2,21.9,41.43,0.9864864864864864,15.6,1082881,163.6,548842
Newfoundland and Labrador,2025/4/1,Public administration,22.8,22.2,41.82,0.9736842105263156,16,1070414,163,549456
Newfoundland and Labrador,2025/5/1,Public administration,23,22,42.43,0.9565217391304348,16,1054491,163.5,549456
Newfoundland and Labrador,2025/6/1,Public administration,23.9,23,39.19,0.9623430962343096,16,1067214,164.4,549456
Newfoundland and Labrador,2025/7/1,Public administration,24.1,23.2,39.73,0.962655601659751,16,1005627,165.7,549911
Newfoundland and Labrador,2025/8/1,Public administration,23.2,22.4,40.53,0.9655172413793104,16,1057325,165.3,549911
Newfoundland and Labrador,2025/9/1,Public administration,22.6,21.5,42.03,0.9513274336283184,16,,165.2,549911
Newfoundland and Labrador,2022/1/1,Services-producing sector,,,,,12.75,,,
Newfoundland and Labrador,2022/2/1,Services-producing sector,,,,,12.75,,,
Newfoundland and Labrador,2022/3/1,Services-producing sector,,,,,12.75,,,
Newfoundland and Labrador,2022/4/1,Services-producing sector,,,,,13.2,,,
Newfoundland and Labrador,2022/5/1,Services-producing sector,,,,,13.2,,,
Newfoundland and Labrador,2022/6/1,Services-producing sector,,,,,13.2,,,
Newfoundland and Labrador,2022/7/1,Services-producing sector,,,,,13.2,,,
Newfoundland and Labrador,2022/8/1,Services-producing sector,,,,,13.2,,,
Newfoundland and Labrador,2022/9/1,Services-producing sector,,,,,13.2,,,
Newfoundland and Labrador,2022/10/1,Services-producing sector,,,,,13.7,,,
Newfoundland and Labrador,2022/11/1,Services-producing sector,,,,,13.7,,,
Newfoundland and Labrador,2022/12/1,Services-producing sector,,,,,13.7,,,
Newfoundland and Labrador,2023/1/1,Services-producing sector,190.8,164.1,29.1,0.8600628930817609,13.7,987535,155.9,535147
Newfoundland and Labrador,2023/2/1,Services-producing sector,194.1,168,28.91,0.8655332302936631,13.7,951633,157.4,535147
Newfoundland and Labrador,2023/3/1,Services-producing sector,194,168,29.25,0.865979381443299,13.7,934802,157,535147
Newfoundland and Labrador,2023/4/1,Services-producing sector,196.3,168.8,29.11,0.859908303616913,14.5,917145,158.3,536635
Newfoundland and Labrador,2023/5/1,Services-producing sector,199,171.3,29.1,0.8608040201005026,14.5,968183,158.5,536635
Newfoundland and Labrador,2023/6/1,Services-producing sector,200.3,177.8,29.13,0.8876684972541188,14.5,935680,158.9,536635
Newfoundland and Labrador,2023/7/1,Services-producing sector,204.2,181.1,28.64,0.8868756121449559,14.5,970564,159.8,538789
Newfoundland and Labrador,2023/8/1,Services-producing sector,206.8,182.3,29.03,0.8815280464216635,14.5,935822,161,538789
Newfoundland and Labrador,2023/9/1,Services-producing sector,201.7,177.8,29.49,0.8815071888943977,14.5,944788,160.8,538789
Newfoundland and Labrador,2023/10/1,Services-producing sector,200.4,178.6,29.88,0.8912175648702594,15,955669,160.2,541126
Newfoundland and Labrador,2023/11/1,Services-producing sector,203.2,177.7,29.78,0.874507874015748,15,960274,160.1,541126
Newfoundland and Labrador,2023/12/1,Services-producing sector,202.7,179.2,29.85,0.8840651208682783,15,971117,159.8,541126
Newfoundland and Labrador,2024/1/1,Services-producing sector,203.3,175.5,30.72,0.8632562715199212,15,959888,159.8,542449
Newfoundland and Labrador,2024/2/1,Services-producing sector,203.7,177.1,30.48,0.8694158075601375,15,996363,160.6,542449
Newfoundland and Labrador,2024/3/1,Services-producing sector,202.5,176.6,30.58,0.8720987654320987,15,981959,161.9,542449
Newfoundland and Labrador,2024/4/1,Services-producing sector,205.1,179.8,30.67,0.8766455387615798,15.6,1002482,162.4,544318
Newfoundland and Labrador,2024/5/1,Services-producing sector,206.6,180.7,31.34,0.8746369796708615,15.6,1005281,162.7,544318
Newfoundland and Labrador,2024/6/1,Services-producing sector,209,183.9,31.03,0.8799043062200957,15.6,1017740,162.5,544318
Newfoundland and Labrador,2024/7/1,Services-producing sector,209,185.2,30.29,0.8861244019138755,15.6,1027694,163.1,546869
Newfoundland and Labrador,2024/8/1,Services-producing sector,211.6,185.5,30.96,0.8766540642722117,15.6,1041471,163.1,546869
Newfoundland and Labrador,2024/9/1,Services-producing sector,205.5,184.5,31.75,0.8978102189781022,15.6,1045214,161.9,546869
Newfoundland and Labrador,2024/10/1,Services-producing sector,207,183.5,31.57,0.8864734299516909,15.6,1040807,161.9,548402
Newfoundland and Labrador,2024/11/1,Services-producing sector,205.3,179.9,31.3,0.8762786166585484,15.6,1048813,162.1,548402
Newfoundland and Labrador,2024/12/1,Services-producing sector,208,182.3,32.07,0.8764423076923078,15.6,1046473,160.7,548402
Newfoundland and Labrador,2025/1/1,Services-producing sector,204.9,176,31.8,0.8589555880917521,15.6,1082740,161,548842
Newfoundland and Labrador,2025/2/1,Services-producing sector,203.9,177.8,32.07,0.8719960765080922,15.6,1079248,162.5,548842
Newfoundland and Labrador,2025/3/1,Services-producing sector,206.7,180.3,32.39,0.8722786647314951,15.6,1082881,163.6,548842
Newfoundland and Labrador,2025/4/1,Services-producing sector,209.7,184.3,32.44,0.8788745827372438,16,1070414,163,549456
Newfoundland and Labrador,2025/5/1,Services-producing sector,213.5,190.5,32.43,0.892271662763466,16,1054491,163.5,549456
Newfoundland and Labrador,2025/6/1,Services-producing sector,213,189.2,32.21,0.888262910798122,16,1067214,164.4,549456
Newfoundland and Labrador,2025/7/1,Services-producing sector,215.6,190.7,31.54,0.884508348794063,16,1005627,165.7,549911
Newfoundland and Labrador,2025/8/1,Services-producing sector,216.1,188.6,31.4,0.8727440999537251,16,1057325,165.3,549911
Newfoundland and Labrador,2025/9/1,Services-producing sector,207.3,184.8,32.5,0.8914616497829233,16,,165.2,549911
Newfoundland and Labrador,2022/1/1,"Total, all industries",,,,,12.75,,,
Newfoundland and Labrador,2022/2/1,"Total, all industries",,,,,12.75,,,
Newfoundland and Labrador,2022/3/1,"Total, all industries",,,,,12.75,,,
Newfoundland and Labrador,2022/4/1,"Total, all industries",,,,,13.2,,,
Newfoundland and Labrador,2022/5/1,"Total, all industries",,,,,13.2,,,
Newfoundland and Labrador,2022/6/1,"Total, all industries",,,,,13.2,,,
Newfoundland and Labrador,2022/7/1,"Total, all industries",,,,,13.2,,,
Newfoundland and Labrador,2022/8/1,"Total, all industries",,,,,13.2,,,
Newfoundland and Labrador,2022/9/1,"Total, all industries",,,,,13.2,,,
Newfoundland and Labrador,2022/10/1,"Total, all industries",,,,,13.7,,,
Newfoundland and Labrador,2022/11/1,"Total, all industries",,,,,13.7,,,
Newfoundland and Labrador,2022/12/1,"Total, all industries",,,,,13.7,,,
Newfoundland and Labrador,2023/1/1,"Total, all industries",257.2,204.6,30.45,0.7954898911353033,13.7,987535,155.9,535147
Newfoundland and Labrador,2023/2/1,"Total, all industries",255.4,206.7,30.49,0.8093187157400156,13.7,951633,157.4,535147
Newfoundland and Labrador,2023/3/1,"Total, all industries",257.1,208.1,30.86,0.8094126798910929,13.7,934802,157,535147
Newfoundland and Labrador,2023/4/1,"Total, all industries",261,211.7,30.56,0.8111111111111111,14.5,917145,158.3,536635
Newfoundland and Labrador,2023/5/1,"Total, all industries",266.3,220.5,31.09,0.8280135185880585,14.5,968183,158.5,536635
Newfoundland and Labrador,2023/6/1,"Total, all industries",268.7,228.1,31.09,0.8489021213248976,14.5,935680,158.9,536635
Newfoundland and Labrador,2023/7/1,"Total, all industries",272.5,232.5,30.42,0.8532110091743119,14.5,970564,159.8,538789
Newfoundland and Labrador,2023/8/1,"Total, all industries",272,231.8,30.86,0.8522058823529413,14.5,935822,161,538789
Newfoundland and Labrador,2023/9/1,"Total, all industries",267.8,225.1,31.39,0.8405526512322629,14.5,944788,160.8,538789
Newfoundland and Labrador,2023/10/1,"Total, all industries",266.3,225.1,31.85,0.8452872699962448,15,955669,160.2,541126
Newfoundland and Labrador,2023/11/1,"Total, all industries",265.2,221.3,31.39,0.8344645550527904,15,960274,160.1,541126
Newfoundland and Labrador,2023/12/1,"Total, all industries",266.2,220.7,31.57,0.8290758827948911,15,971117,159.8,541126
Newfoundland and Labrador,2024/1/1,"Total, all industries",266.5,215.7,32.36,0.8093808630393996,15,959888,159.8,542449
Newfoundland and Labrador,2024/2/1,"Total, all industries",266,216.1,32.02,0.8124060150375939,15,996363,160.6,542449
Newfoundland and Labrador,2024/3/1,"Total, all industries",266.2,216.6,31.98,0.8136739293764087,15,981959,161.9,542449
Newfoundland and Labrador,2024/4/1,"Total, all industries",270.1,223.8,31.95,0.8285820066641985,15.6,1002482,162.4,544318
Newfoundland and Labrador,2024/5/1,"Total, all industries",275.1,231.7,32.75,0.842239185750636,15.6,1005281,162.7,544318
Newfoundland and Labrador,2024/6/1,"Total, all industries",279.3,238,32.26,0.8521303258145363,15.6,1017740,162.5,544318
Newfoundland and Labrador,2024/7/1,"Total, all industries",280.6,239.5,31.62,0.8535281539558089,15.6,1027694,163.1,546869
Newfoundland and Labrador,2024/8/1,"Total, all industries",282,237.7,32.37,0.8429078014184397,15.6,1041471,163.1,546869
Newfoundland and Labrador,2024/9/1,"Total, all industries",273.5,232.5,33.15,0.850091407678245,15.6,1045214,161.9,546869
Newfoundland and Labrador,2024/10/1,"Total, all industries",271,228.3,33.02,0.8424354243542436,15.6,1040807,161.9,548402
Newfoundland and Labrador,2024/11/1,"Total, all industries",268.3,221.7,32.89,0.8263138278046962,15.6,1048813,162.1,548402
Newfoundland and Labrador,2024/12/1,"Total, all industries",265.9,221.3,33.4,0.8322677698382852,15.6,1046473,160.7,548402
Newfoundland and Labrador,2025/1/1,"Total, all industries",264.2,212.7,33.29,0.8050719152157456,15.6,1082740,161,548842
Newfoundland and Labrador,2025/2/1,"Total, all industries",265.3,215.1,33.58,0.8107802487749717,15.6,1079248,162.5,548842
Newfoundland and Labrador,2025/3/1,"Total, all industries",264.9,216.6,33.59,0.8176670441676105,15.6,1082881,163.6,548842
Newfoundland and Labrador,2025/4/1,"Total, all industries",273.7,227.2,33.39,0.8301059554256485,16,1070414,163,549456
Newfoundland and Labrador,2025/5/1,"Total, all industries",280.4,235.2,33.28,0.8388017118402282,16,1054491,163.5,549456
Newfoundland and Labrador,2025/6/1,"Total, all industries",279.8,240.5,33.21,0.859542530378842,16,1067214,164.4,549456
Newfoundland and Labrador,2025/7/1,"Total, all industries",282.5,239.9,32.85,0.8492035398230089,16,1005627,165.7,549911
Newfoundland and Labrador,2025/8/1,"Total, all industries",280.9,235.4,33.07,0.8380206479174084,16,1057325,165.3,549911
Newfoundland and Labrador,2025/9/1,"Total, all industries",268.9,227,33.85,0.8441799925622909,16,,165.2,549911
Newfoundland and Labrador,2022/1/1,Transportation and warehousing,,,,,12.75,,,
Newfoundland and Labrador,2022/2/1,Transportation and warehousing,,,,,12.75,,,
Newfoundland and Labrador,2022/3/1,Transportation and warehousing,,,,,12.75,,,
Newfoundland and Labrador,2022/4/1,Transportation and warehousing,,,,,13.2,,,
Newfoundland and Labrador,2022/5/1,Transportation and warehousing,,,,,13.2,,,
Newfoundland and Labrador,2022/6/1,Transportation and warehousing,,,,,13.2,,,
Newfoundland and Labrador,2022/7/1,Transportation and warehousing,,,,,13.2,,,
Newfoundland and Labrador,2022/8/1,Transportation and warehousing,,,,,13.2,,,
Newfoundland and Labrador,2022/9/1,Transportation and warehousing,,,,,13.2,,,
Newfoundland and Labrador,2022/10/1,Transportation and warehousing,,,,,13.7,,,
Newfoundland and Labrador,2022/11/1,Transportation and warehousing,,,,,13.7,,,
Newfoundland and Labrador,2022/12/1,Transportation and warehousing,,,,,13.7,,,
Newfoundland and Labrador,2023/1/1,Transportation and warehousing,13,11.1,27.25,0.8538461538461538,13.7,987535,155.9,535147
Newfoundland and Labrador,2023/2/1,Transportation and warehousing,13.6,11.8,27.72,0.8676470588235294,13.7,951633,157.4,535147
Newfoundland and Labrador,2023/3/1,Transportation and warehousing,12.6,10.9,28.7,0.8650793650793651,13.7,934802,157,535147
Newfoundland and Labrador,2023/4/1,Transportation and warehousing,13.2,11,30.3,0.8333333333333334,14.5,917145,158.3,536635
Newfoundland and Labrador,2023/5/1,Transportation and warehousing,13.1,11.4,28.5,0.8702290076335878,14.5,968183,158.5,536635
Newfoundland and Labrador,2023/6/1,Transportation and warehousing,13.2,11.3,30.16,0.8560606060606062,14.5,935680,158.9,536635
Newfoundland and Labrador,2023/7/1,Transportation and warehousing,15,13.9,29.38,0.9266666666666666,14.5,970564,159.8,538789
Newfoundland and Labrador,2023/8/1,Transportation and warehousing,16.2,13.9,28.45,0.8580246913580247,14.5,935822,161,538789
Newfoundland and Labrador,2023/9/1,Transportation and warehousing,15.2,12.9,29.03,0.8486842105263158,14.5,944788,160.8,538789
Newfoundland and Labrador,2023/10/1,Transportation and warehousing,13.9,12.1,29.61,0.8705035971223021,15,955669,160.2,541126
Newfoundland and Labrador,2023/11/1,Transportation and warehousing,14.6,12.5,29.39,0.8561643835616438,15,960274,160.1,541126
Newfoundland and Labrador,2023/12/1,Transportation and warehousing,13.7,11.5,31.02,0.8394160583941607,15,971117,159.8,541126
Newfoundland and Labrador,2024/1/1,Transportation and warehousing,13.4,11.6,31.36,0.8656716417910447,15,959888,159.8,542449
Newfoundland and Labrador,2024/2/1,Transportation and warehousing,13,11.4,31.05,0.8769230769230769,15,996363,160.6,542449
Newfoundland and Labrador,2024/3/1,Transportation and warehousing,13.1,11.9,31.58,0.9083969465648856,15,981959,161.9,542449
Newfoundland and Labrador,2024/4/1,Transportation and warehousing,13.2,12.2,32.53,0.9242424242424242,15.6,1002482,162.4,544318
Newfoundland and Labrador,2024/5/1,Transportation and warehousing,13.7,11.9,32.46,0.8686131386861314,15.6,1005281,162.7,544318
Newfoundland and Labrador,2024/6/1,Transportation and warehousing,14.1,12.8,32.51,0.9078014184397164,15.6,1017740,162.5,544318
Newfoundland and Labrador,2024/7/1,Transportation and warehousing,14.5,12.2,32.81,0.8413793103448275,15.6,1027694,163.1,546869
Newfoundland and Labrador,2024/8/1,Transportation and warehousing,14.6,12.5,37.95,0.8561643835616438,15.6,1041471,163.1,546869
Newfoundland and Labrador,2024/9/1,Transportation and warehousing,13.9,11.7,38.28,0.8417266187050358,15.6,1045214,161.9,546869
Newfoundland and Labrador,2024/10/1,Transportation and warehousing,15.2,12.8,36.29,0.8421052631578948,15.6,1040807,161.9,548402
Newfoundland and Labrador,2024/11/1,Transportation and warehousing,13.9,11.1,36.16,0.7985611510791366,15.6,1048813,162.1,548402
Newfoundland and Labrador,2024/12/1,Transportation and warehousing,13.7,11.7,39.11,0.8540145985401459,15.6,1046473,160.7,548402
Newfoundland and Labrador,2025/1/1,Transportation and warehousing,15.3,12.6,36.42,0.8235294117647058,15.6,1082740,161,548842
Newfoundland and Labrador,2025/2/1,Transportation and warehousing,13.7,12,36.5,0.8759124087591241,15.6,1079248,162.5,548842
Newfoundland and Labrador,2025/3/1,Transportation and warehousing,13.8,11.5,36.96,0.8333333333333333,15.6,1082881,163.6,548842
Newfoundland and Labrador,2025/4/1,Transportation and warehousing,13.4,11.7,36.39,0.8731343283582089,16,1070414,163,549456
Newfoundland and Labrador,2025/5/1,Transportation and warehousing,13.3,11.9,36.68,0.8947368421052632,16,1054491,163.5,549456
Newfoundland and Labrador,2025/6/1,Transportation and warehousing,12.9,12.1,32.84,0.937984496124031,16,1067214,164.4,549456
Newfoundland and Labrador,2025/7/1,Transportation and warehousing,13.5,12.8,31.12,0.9481481481481482,16,1005627,165.7,549911
Newfoundland and Labrador,2025/8/1,Transportation and warehousing,13.2,12,32.89,0.9090909090909092,16,1057325,165.3,549911
Newfoundland and Labrador,2025/9/1,Transportation and warehousing,13.1,12.6,32.45,0.9618320610687024,16,,165.2,549911
Newfoundland and Labrador,2022/1/1,Utilities,,,,,12.75,,,
Newfoundland and Labrador,2022/2/1,Utilities,,,,,12.75,,,
Newfoundland and Labrador,2022/3/1,Utilities,,,,,12.75,,,
Newfoundland and Labrador,2022/4/1,Utilities,,,,,13.2,,,
Newfoundland and Labrador,2022/5/1,Utilities,,,,,13.2,,,
Newfoundland and Labrador,2022/6/1,Utilities,,,,,13.2,,,
Newfoundland and Labrador,2022/7/1,Utilities,,,,,13.2,,,
Newfoundland and Labrador,2022/8/1,Utilities,,,,,13.2,,,
Newfoundland and Labrador,2022/9/1,Utilities,,,,,13.2,,,
Newfoundland and Labrador,2022/10/1,Utilities,,,,,13.7,,,
Newfoundland and Labrador,2022/11/1,Utilities,,,,,13.7,,,
Newfoundland and Labrador,2022/12/1,Utilities,,,,,13.7,,,
Newfoundland and Labrador,2023/1/1,Utilities,2.7,2.7,44.61,1,13.7,987535,155.9,535147
Newfoundland and Labrador,2023/2/1,Utilities,2.7,2.7,45.32,1,13.7,951633,157.4,535147
Newfoundland and Labrador,2023/3/1,Utilities,2.8,2.8,45.46,1,13.7,934802,157,535147
Newfoundland and Labrador,2023/4/1,Utilities,2.6,2.6,45.96,1,14.5,917145,158.3,536635
Newfoundland and Labrador,2023/5/1,Utilities,2.4,2.4,46.45,1,14.5,968183,158.5,536635
Newfoundland and Labrador,2023/6/1,Utilities,2.3,2.1,49.01,0.9130434782608696,14.5,935680,158.9,536635
Newfoundland and Labrador,2023/7/1,Utilities,2.6,2.2,43.35,0.8461538461538461,14.5,970564,159.8,538789
Newfoundland and Labrador,2023/8/1,Utilities,2.4,2.3,42.94,0.9583333333333331,14.5,935822,161,538789
Newfoundland and Labrador,2023/9/1,Utilities,2.7,2.6,48.86,0.9629629629629628,14.5,944788,160.8,538789
Newfoundland and Labrador,2023/10/1,Utilities,2.8,2.7,47.2,0.9642857142857144,15,955669,160.2,541126
Newfoundland and Labrador,2023/11/1,Utilities,2.5,2.4,49.25,0.96,15,960274,160.1,541126
Newfoundland and Labrador,2023/12/1,Utilities,2.4,2.4,49.23,1,15,971117,159.8,541126
Newfoundland and Labrador,2024/1/1,Utilities,2.3,2.1,53.97,0.9130434782608696,15,959888,159.8,542449
Newfoundland and Labrador,2024/2/1,Utilities,2.3,2.1,51.57,0.9130434782608696,15,996363,160.6,542449
Newfoundland and Labrador,2024/3/1,Utilities,2.1,2.1,45.63,1,15,981959,161.9,542449
Newfoundland and Labrador,2024/4/1,Utilities,2,2,46.03,1,15.6,1002482,162.4,544318
Newfoundland and Labrador,2024/5/1,Utilities,2,2,47.94,1,15.6,1005281,162.7,544318
Newfoundland and Labrador,2024/6/1,Utilities,2,2,42.27,1,15.6,1017740,162.5,544318
Newfoundland and Labrador,2024/7/1,Utilities,1.9,1.9,50.7,1,15.6,1027694,163.1,546869
Newfoundland and Labrador,2024/8/1,Utilities,2.2,2.1,46.97,0.9545454545454544,15.6,1041471,163.1,546869
Newfoundland and Labrador,2024/9/1,Utilities,2.5,2.2,46.47,0.8800000000000001,15.6,1045214,161.9,546869
Newfoundland and Labrador,2024/10/1,Utilities,2.2,2.1,49.21,0.9545454545454544,15.6,1040807,161.9,548402
Newfoundland and Labrador,2024/11/1,Utilities,2.3,2,51.15,0.8695652173913044,15.6,1048813,162.1,548402
Newfoundland and Labrador,2024/12/1,Utilities,2.2,2,53.69,0.9090909090909092,15.6,1046473,160.7,548402
Newfoundland and Labrador,2025/1/1,Utilities,2.5,2.3,55.76,0.92,15.6,1082740,161,548842
Newfoundland and Labrador,2025/2/1,Utilities,2.4,2.3,54.38,0.9583333333333331,15.6,1079248,162.5,548842
Newfoundland and Labrador,2025/3/1,Utilities,2.4,2.4,54.45,1,15.6,1082881,163.6,548842
Newfoundland and Labrador,2025/4/1,Utilities,2.4,2.3,53.59,0.9583333333333331,16,1070414,163,549456
Newfoundland and Labrador,2025/5/1,Utilities,2.4,2.3,51.66,0.9583333333333331,16,1054491,163.5,549456
Newfoundland and Labrador,2025/6/1,Utilities,2.2,2.2,51.43,1,16,1067214,164.4,549456
Newfoundland and Labrador,2025/7/1,Utilities,2.3,2.3,50.83,1,16,1005627,165.7,549911
Newfoundland and Labrador,2025/8/1,Utilities,2.1,2.1,49.57,1,16,1057325,165.3,549911
Newfoundland and Labrador,2025/9/1,Utilities,2.2,2.2,48.76,1,16,,165.2,549911
Newfoundland and Labrador,2022/1/1,Wholesale and retail trade,,,,,12.75,,,
Newfoundland and Labrador,2022/2/1,Wholesale and retail trade,,,,,12.75,,,
Newfoundland and Labrador,2022/3/1,Wholesale and retail trade,,,,,12.75,,,
Newfoundland and Labrador,2022/4/1,Wholesale and retail trade,,,,,13.2,,,
Newfoundland and Labrador,2022/5/1,Wholesale and retail trade,,,,,13.2,,,
Newfoundland and Labrador,2022/6/1,Wholesale and retail trade,,,,,13.2,,,
Newfoundland and Labrador,2022/7/1,Wholesale and retail trade,,,,,13.2,,,
Newfoundland and Labrador,2022/8/1,Wholesale and retail trade,,,,,13.2,,,
Newfoundland and Labrador,2022/9/1,Wholesale and retail trade,,,,,13.2,,,
Newfoundland and Labrador,2022/10/1,Wholesale and retail trade,,,,,13.7,,,
Newfoundland and Labrador,2022/11/1,Wholesale and retail trade,,,,,13.7,,,
Newfoundland and Labrador,2022/12/1,Wholesale and retail trade,,,,,13.7,,,
Newfoundland and Labrador,2023/1/1,Wholesale and retail trade,35.6,31,20.99,0.8707865168539326,13.7,987535,155.9,535147
Newfoundland and Labrador,2023/2/1,Wholesale and retail trade,36.2,31,19.64,0.8563535911602209,13.7,951633,157.4,535147
Newfoundland and Labrador,2023/3/1,Wholesale and retail trade,37,33,19.97,0.8918918918918919,13.7,934802,157,535147
Newfoundland and Labrador,2023/4/1,Wholesale and retail trade,37.9,34.4,20.27,0.907651715039578,14.5,917145,158.3,536635
Newfoundland and Labrador,2023/5/1,Wholesale and retail trade,36.2,32.8,20.89,0.906077348066298,14.5,968183,158.5,536635
Newfoundland and Labrador,2023/6/1,Wholesale and retail trade,37.5,33.9,20.68,0.904,14.5,935680,158.9,536635
Newfoundland and Labrador,2023/7/1,Wholesale and retail trade,38.4,35.8,21.94,0.9322916666666666,14.5,970564,159.8,538789
